player_id,team_id,league_id,pitching_ratings_overall_stuff,pitching_ratings_overall_control,pitching_ratings_overall_movement,pitching_ratings_overall_balk,pitching_ratings_overall_hp,pitching_ratings_overall_wild_pitch,pitching_ratings_vsr_stuff,pitching_ratings_vsr_control,pitching_ratings_vsr_movement,pitching_ratings_vsr_balk,pitching_ratings_vsr_hp,pitching_ratings_vsr_wild_pitch,pitching_ratings_vsl_stuff,pitching_ratings_vsl_control,pitching_ratings_vsl_movement,pitching_ratings_vsl_balk,pitching_ratings_vsl_hp,pitching_ratings_vsl_wild_pitch,pitching_ratings_talent_stuff,pitching_ratings_talent_control,pitching_ratings_talent_movement,pitching_ratings_talent_balk,pitching_ratings_talent_hp,pitching_ratings_talent_wild_pitch,pitching_ratings_pitches_fastball,pitching_ratings_pitches_slider,pitching_ratings_pitches_curveball,pitching_ratings_pitches_screwball,pitching_ratings_pitches_forkball,pitching_ratings_pitches_changeup,pitching_ratings_pitches_sinker,pitching_ratings_pitches_splitter,pitching_ratings_pitches_knuckleball,pitching_ratings_pitches_cutter,pitching_ratings_pitches_circlechange,pitching_ratings_pitches_knucklecurve,pitching_ratings_pitches_talent_fastball,pitching_ratings_pitches_talent_slider,pitching_ratings_pitches_talent_curveball,pitching_ratings_pitches_talent_screwball,pitching_ratings_pitches_talent_forkball,pitching_ratings_pitches_talent_changeup,pitching_ratings_pitches_talent_sinker,pitching_ratings_pitches_talent_splitter,pitching_ratings_pitches_talent_knuckleball,pitching_ratings_pitches_talent_cutter,pitching_ratings_pitches_talent_circlechange,pitching_ratings_pitches_talent_knucklecurve,pitching_ratings_misc_velocity,pitching_ratings_misc_stamina,pitching_ratings_misc_ground_fly,pitching_ratings_misc_hold
6676,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,90
6677,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,186
6678,0,0,50,25,82,0,0,0,50,26,83,0,0,0,49,24,82,0,0,0,105,100,150,0,4,0,72,0,25,0,0,1,69,0,0,0,0,0,100,0,110,0,0,69,123,0,0,0,0,0,12,13,49,88
6679,0,0,45,25,83,0,0,0,47,26,83,0,0,0,44,24,82,0,0,0,95,59,122,0,6,0,0,0,40,0,0,0,67,0,0,0,0,0,0,0,114,0,0,0,106,0,0,0,0,0,9,16,51,15
6680,0,0,43,25,83,0,0,0,42,25,82,0,0,0,45,26,83,0,0,0,55,91,166,0,10,0,60,0,21,0,0,1,64,0,0,0,0,0,68,0,46,0,0,21,105,0,0,0,0,0,10,10,46,188
6681,0,0,86,91,112,0,10,6,87,92,113,0,10,6,85,90,112,0,10,6,88,94,131,0,12,0,90,71,0,0,0,44,0,0,0,90,0,0,92,73,0,0,0,46,0,0,0,95,0,0,8,10,48,103
6682,0,0,33,25,75,0,0,0,34,25,75,0,0,0,32,25,75,0,0,0,33,54,75,0,7,0,59,0,32,0,57,12,0,0,0,0,0,0,59,0,32,0,57,12,0,0,0,0,0,0,9,1,50,111
6683,0,0,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,185
6684,0,0,9,1,75,10,15,30,9,1,75,10,15,30,9,1,76,10,15,30,27,71,161,0,6,0,18,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,42,0,0,0,0,0,0,3,24,43,115
6685,0,0,43,25,83,0,0,0,44,25,83,0,0,0,42,25,82,0,0,0,58,125,146,0,4,0,60,0,21,0,0,0,64,0,0,0,0,0,73,0,42,0,0,0,95,0,0,0,0,0,10,1,46,79
6686,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,32
6687,0,0,40,22,82,0,0,0,41,22,82,0,0,0,39,22,82,0,0,0,69,159,136,0,2,0,60,31,21,0,0,1,63,0,0,0,0,0,85,59,62,0,0,25,88,0,0,0,0,0,10,188,55,56
6688,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,97
6689,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,71
6690,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,73
6691,0,0,46,25,83,0,0,0,46,26,83,0,0,0,46,24,83,0,0,0,95,89,83,0,3,0,66,0,23,0,0,1,67,0,0,0,0,0,97,0,96,0,0,60,84,0,0,0,0,0,11,14,56,113
6692,0,0,55,83,96,0,10,6,56,83,96,0,10,6,54,82,96,0,10,6,71,92,96,0,4,0,63,46,39,0,0,25,0,0,0,0,0,0,72,71,58,0,0,35,0,0,0,0,0,0,6,2,53,95
6693,0,0,33,22,75,0,0,0,34,22,75,0,0,0,32,22,75,0,0,0,86,142,143,0,1,0,66,0,23,0,0,1,0,0,0,0,0,0,112,0,100,0,0,74,0,0,0,0,0,0,11,171,48,63
6694,0,0,43,25,83,0,0,0,44,26,83,0,0,0,42,24,82,0,0,0,53,89,155,0,6,0,60,0,21,0,0,1,64,0,0,0,0,0,68,0,43,0,0,19,99,0,0,0,0,0,10,11,51,109
6695,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,77
6696,0,0,43,25,75,0,0,0,43,25,75,0,0,0,43,25,75,0,0,0,69,96,158,0,5,0,57,31,0,0,0,5,0,0,0,0,0,0,79,64,0,0,0,40,0,0,0,0,0,0,9,24,41,40
6697,0,0,33,22,75,0,0,0,33,22,75,0,0,0,35,22,76,0,0,0,74,140,124,0,3,0,54,28,19,0,0,0,0,0,0,0,0,0,93,72,85,0,0,0,0,0,0,0,0,0,9,74,48,190
6698,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,75
6699,0,0,33,22,82,0,0,0,33,22,82,0,0,0,33,22,82,0,0,0,58,104,175,0,2,0,61,0,0,0,0,3,63,0,0,0,0,0,83,0,0,0,0,48,111,0,0,0,0,0,10,183,52,94
6700,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,133
6701,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,109
6702,0,0,6,2,75,10,15,30,6,2,75,10,15,30,6,2,75,10,15,30,6,4,75,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,50,0
6703,0,0,37,22,75,0,0,0,38,22,75,0,0,0,36,22,75,0,0,0,93,102,133,0,3,0,60,31,21,0,0,1,0,0,0,0,0,0,99,62,113,0,0,75,0,0,0,0,0,0,10,168,49,132
6704,0,0,40,25,75,0,0,0,41,25,75,0,0,0,39,25,75,0,0,0,83,90,86,0,0,0,57,0,23,0,53,0,0,0,0,0,0,0,92,0,83,0,78,0,0,0,0,0,0,0,9,1,45,110
6705,0,0,13,1,75,10,15,30,13,1,76,10,15,30,13,1,74,10,15,30,18,1,75,0,7,0,18,10,0,0,0,0,0,0,0,0,0,0,24,20,0,0,0,0,0,0,0,0,0,0,3,5,33,78
6706,0,0,45,25,75,0,0,0,45,26,75,0,0,0,45,24,75,0,0,0,84,74,152,0,7,0,0,46,0,0,0,0,0,60,0,0,0,0,0,98,0,0,0,0,0,100,0,0,0,0,9,18,49,68
6707,0,0,21,1,75,10,15,30,21,1,75,10,15,30,21,1,75,10,15,30,65,125,134,0,4,0,0,16,0,0,0,0,0,0,0,35,0,0,0,85,0,0,0,0,0,0,0,70,0,0,5,18,50,88
6708,0,0,41,25,82,0,0,0,41,25,82,0,0,0,43,26,83,0,0,0,60,144,146,0,4,0,54,28,19,0,0,1,60,0,0,0,0,0,58,61,63,0,0,22,96,0,0,0,0,0,9,9,52,113
6709,0,0,6,4,75,10,15,30,6,4,75,10,15,30,6,4,75,10,15,30,6,4,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,0
6710,0,0,37,22,75,0,0,0,37,22,75,0,0,0,37,22,75,0,0,0,67,91,133,0,2,0,60,31,21,0,0,1,0,0,0,0,0,0,82,76,54,0,0,26,0,0,0,0,0,0,10,155,46,15
6711,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,154
6712,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,125
6713,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,40
6714,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,124
6715,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,50
6716,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,98
6717,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,81
6718,0,0,54,22,82,0,0,0,55,22,82,0,0,0,53,22,82,0,0,0,105,161,136,0,3,0,78,40,27,0,69,0,72,0,0,0,0,0,121,87,60,0,88,0,121,0,0,0,0,0,13,200,50,57
6719,0,0,6,23,78,10,15,30,6,23,78,10,15,30,6,23,78,10,15,30,6,23,78,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,55,0
6720,0,0,43,25,82,0,0,0,43,26,83,0,0,0,43,24,82,0,0,0,92,65,82,0,3,0,54,28,0,0,0,1,60,0,0,0,0,0,88,97,0,0,0,65,79,0,0,0,0,0,9,12,54,133
6721,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,120
6722,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,105
6723,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,115
6724,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,41
6725,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,90
6726,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,148
6727,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,58
6728,0,0,6,8,73,10,15,30,6,8,73,10,15,30,6,8,73,10,15,30,6,8,75,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,53,0
6729,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,181
6730,0,0,6,13,76,10,15,30,6,13,76,10,15,30,6,13,76,10,15,30,6,13,76,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,53,0
6731,0,0,43,25,83,0,0,0,43,26,83,0,0,0,43,24,82,0,0,0,43,90,161,0,6,0,60,0,21,0,0,1,64,0,0,0,0,0,60,0,21,0,0,1,95,0,0,0,0,0,10,24,43,142
6732,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,184
6733,0,0,41,25,75,0,0,0,43,25,75,0,0,0,40,25,75,0,0,0,41,47,75,0,0,0,56,0,21,0,0,4,0,0,0,53,0,0,56,0,21,0,0,4,0,0,0,53,0,0,9,1,50,69
6734,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,78
6735,0,0,40,25,82,0,0,0,40,25,82,0,0,0,40,25,82,0,0,0,52,121,155,0,2,0,56,0,21,0,0,3,61,0,0,0,0,0,64,0,41,0,0,19,95,0,0,0,0,0,9,15,55,139
6736,0,0,6,2,62,10,15,30,6,2,62,10,15,30,6,2,62,10,15,30,6,16,64,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,47,0
6737,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,86
6738,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,114
6739,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,19
6740,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,107
6741,0,0,11,2,73,10,15,30,11,2,73,10,15,30,11,2,73,10,15,30,11,2,73,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,3,14,50,0
6742,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,40
6743,0,0,41,25,75,0,0,0,40,25,75,0,0,0,43,25,75,0,0,0,75,159,157,0,2,0,60,0,21,0,55,0,0,0,0,0,0,0,88,0,67,0,89,0,0,0,0,0,0,0,10,1,47,153
6744,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,14
6745,0,0,62,119,125,1,9,4,63,121,126,1,9,4,61,116,124,1,9,4,63,119,125,0,14,0,70,0,38,0,79,0,0,0,0,0,0,0,72,0,46,0,79,0,0,0,0,0,0,0,8,3,63,166
6746,0,0,50,25,75,0,0,0,51,25,75,0,0,0,48,25,75,0,0,0,50,40,95,0,7,0,50,0,56,0,0,0,0,0,0,0,0,0,50,0,56,0,0,0,0,0,0,0,0,0,5,11,50,61
6747,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,15
6748,0,0,43,25,75,0,0,0,44,25,75,0,0,0,42,25,75,0,0,0,93,53,75,0,4,0,60,0,21,0,0,0,0,0,0,55,0,0,103,0,93,0,0,0,0,0,0,83,0,0,10,1,53,142
6749,0,0,41,25,75,0,0,0,43,26,76,0,0,0,40,24,74,0,0,0,41,26,75,0,7,0,60,0,21,0,55,0,0,0,0,0,0,0,60,0,21,0,55,0,0,0,0,0,0,0,10,11,33,160
6750,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,169
6751,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,106
6752,0,0,45,25,82,0,0,0,44,25,82,0,0,0,47,26,83,0,0,0,45,40,102,0,7,0,0,0,40,0,0,0,68,0,0,0,0,0,0,0,40,0,0,0,68,0,0,0,0,0,9,24,49,178
6753,0,0,36,25,83,0,0,0,36,25,82,0,0,0,38,26,83,0,0,0,53,102,173,0,5,0,55,0,22,0,0,3,61,0,0,0,0,0,63,0,46,0,0,22,105,0,0,0,0,0,9,22,51,140
6754,0,0,43,25,82,0,0,0,42,25,82,0,0,0,45,25,82,0,0,0,58,73,174,0,6,0,60,0,21,0,0,1,63,0,0,0,0,0,71,0,46,0,0,21,106,0,0,0,0,0,10,7,52,142
6755,0,0,39,22,75,0,0,0,39,22,75,0,0,0,39,21,74,0,0,0,89,97,152,0,3,0,60,31,21,0,55,0,0,0,0,0,0,0,104,80,96,0,88,0,0,0,0,0,0,0,10,78,45,78
6756,0,0,45,25,83,0,0,0,47,26,83,0,0,0,44,24,82,0,0,0,51,123,155,0,3,0,0,0,40,0,0,0,67,0,0,0,0,0,0,0,49,0,0,0,99,0,0,0,0,0,9,18,51,128
6757,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,110
6758,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,57
6759,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,5
6760,0,0,45,25,82,0,0,0,45,26,83,0,0,0,45,24,82,0,0,0,77,100,137,0,3,0,0,0,38,0,0,0,69,0,0,0,0,0,0,0,85,0,0,0,105,0,0,0,0,0,10,13,44,106
6761,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,74,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,50,86
6762,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,45
6763,0,0,50,22,75,0,0,0,51,22,76,0,0,0,49,21,75,0,0,0,103,111,124,0,7,0,84,43,29,0,0,0,0,0,0,0,0,0,134,99,114,0,0,0,0,0,0,0,0,0,14,68,48,83
6764,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,4
6765,0,0,6,2,71,10,15,30,6,2,72,10,15,30,6,2,71,10,15,30,6,2,72,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,47,0
6766,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,81
6767,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,178
6768,0,0,39,25,82,0,0,0,39,26,83,0,0,0,39,24,82,0,0,0,65,123,167,0,4,0,54,0,19,0,0,0,60,0,0,0,0,0,76,0,56,0,0,0,105,0,0,0,0,0,9,24,47,64
6769,0,0,33,25,75,0,0,0,33,25,75,0,0,0,35,26,76,0,0,0,83,70,130,0,3,0,59,0,32,0,57,12,0,0,0,0,0,0,78,0,90,0,93,59,0,0,0,0,0,0,9,1,48,130
6770,0,0,6,18,71,10,15,30,6,18,71,10,15,30,6,18,71,10,15,30,6,19,73,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,1,51,0
6771,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,48
6772,0,0,41,22,75,0,0,0,42,22,75,0,0,0,40,22,75,0,0,0,102,109,152,0,1,0,66,34,0,23,0,1,0,0,0,0,0,0,120,113,0,92,0,54,0,0,0,0,0,0,11,180,49,20
6773,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,98
6774,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,54,168
6775,0,0,45,25,83,0,0,0,47,26,83,0,0,0,44,24,82,0,0,0,73,113,155,0,6,0,0,0,40,0,0,0,67,0,0,0,0,0,0,0,81,0,0,0,109,0,0,0,0,0,9,14,48,46
6776,0,0,33,22,75,0,0,0,34,22,75,0,0,0,32,21,75,0,0,0,53,144,95,0,5,0,60,0,28,0,0,9,0,0,0,0,0,0,76,0,56,0,0,36,0,0,0,0,0,0,9,75,51,130
6777,0,0,54,25,75,0,0,0,54,25,75,0,0,0,53,25,75,0,0,0,120,69,143,0,4,0,84,0,29,0,0,0,0,0,0,0,0,0,130,0,137,0,0,0,0,0,0,0,0,0,14,11,48,133
6778,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,79
6779,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,73
6780,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,195
6781,0,0,6,1,75,10,15,30,6,1,76,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,48,146
6782,0,0,33,22,75,0,0,0,34,22,75,0,0,0,32,22,75,0,0,0,54,97,143,0,2,0,54,28,19,0,0,0,0,0,0,0,0,0,75,51,54,0,0,0,0,0,0,0,0,0,9,49,52,131
6783,0,0,40,25,75,0,0,0,40,25,75,0,0,0,42,26,76,0,0,0,74,109,129,0,8,0,57,0,22,0,53,0,0,0,0,0,0,0,84,0,57,0,87,0,0,0,0,0,0,0,9,20,43,118
6784,0,0,39,25,83,0,0,0,39,24,82,0,0,0,41,26,83,0,0,0,70,88,176,0,3,0,54,0,19,0,0,0,61,0,0,0,0,0,80,0,63,0,0,0,110,0,0,0,0,0,9,16,53,163
6785,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,106
6786,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,49,27
6787,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,51,136
6788,0,0,33,25,75,0,0,0,34,25,75,0,0,0,32,25,75,0,0,0,74,111,138,0,3,0,60,44,0,0,0,20,0,0,0,0,0,0,76,85,0,0,0,71,0,0,0,0,0,0,9,18,48,129
6789,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,66
6790,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,108
6791,0,0,46,25,75,0,0,0,46,26,75,0,0,0,46,24,74,0,0,0,52,113,138,0,1,0,60,31,21,0,0,0,0,0,0,0,0,0,66,40,29,0,0,0,0,0,0,0,0,0,10,24,50,85
6792,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,52,77
6793,0,0,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,10,15,30,6,1,75,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,1,53,60
